Home_Team,Away_Team,Actual_Total,Closing_Total,Error,Abs_Error
Army,Bucknell,128,262.0,134.0,134.0
Charleston Southern,High Point,133,270.0,137.0,137.0
Dartmouth,Princeton,124,240.0,116.0,116.0
Dartmouth,Yale,120,232.0,112.0,112.0
Fairfield,Niagara,160,330.0,170.0,170.0
Florida A&M,Alabama State,136,262.0,126.0,126.0
George Washington,UMass,114,242.0,128.0,128.0
Indiana State,UIC,161,314.0,153.0,153.0
Jacksonville,Queens (NC),145,296.0,151.0,151.0
Lehigh,Lafayette,131,260.0,129.0,129.0
UMass-Lowell,Albany (NY),199,404.0,205.0,205.0
Mercer,Wofford,153,302.0,149.0,149.0
Michigan State,Rutgers,150,298.0,148.0,148.0
Monmouth,North Carolina A&T,150,300.0,150.0,150.0
Saint Francis (PA),Stonehill,122,236.0,114.0,114.0
USC Upstate,Winthrop,128,262.0,134.0,134.0
VMI,Western Carolina,135,266.0,131.0,131.0
Western Michigan,Central Michigan,125,248.0,123.0,123.0
Winthrop,USC Upstate,157,306.0,149.0,149.0
UAB,North Texas,172,322.0,150.0,150.0
Alcorn State,Jackson State,160,318.0,158.0,158.0
Austin Peay,Lipscomb,175,370.0,195.0,195.0
Belmont,Missouri State,171,348.0,177.0,177.0
Bradley,Illinois State,93,186.0,93.0,93.0
DePaul,Georgetown,153,304.0,151.0,151.0
Lamar,Texas A&M-Corpus Christi,136,272.0,136.0,136.0
Middle Tennessee,Western Kentucky,146,296.0,150.0,150.0
Mississippi Valley State,Texas Southern,125,240.0,115.0,115.0
Murray State,Valparaiso,148,306.0,158.0,158.0
Nicholls State,East Texas A&M,155,316.0,161.0,161.0
North Dakota State,North Dakota,141,288.0,147.0,147.0
North Texas,UTSA,126,256.0,130.0,130.0
Northern Illinois,Ohio,139,278.0,139.0,139.0
Northern Iowa,Drake,168,342.0,174.0,174.0
Saint Louis,George Washington,187,380.0,193.0,193.0
Samford,Furman,140,276.0,136.0,136.0
South Alabama,Troy,167,330.0,163.0,163.0
Southeast Missouri State,UT-Martin,125,250.0,125.0,125.0
Southeastern Louisiana,New Orleans,135,284.0,149.0,149.0
Southern Miss,Louisiana,153,296.0,143.0,143.0
Air Force,San Jose State,120,228.0,108.0,108.0
New Mexico,Air Force,155,312.0,157.0,157.0
New Mexico State,Louisiana Tech,125,250.0,125.0,125.0
Wyoming,Boise State,164,330.0,166.0,166.0
Wyoming,New Mexico,117,236.0,119.0,119.0
Eastern Washington,Northern Colorado,131,260.0,129.0,129.0
Loyola Marymount,Pacific,151,314.0,163.0,163.0
Pacific,Loyola Marymount,149,284.0,135.0,135.0
Portland,San Francisco,106,204.0,98.0,98.0
San Francisco,Pepperdine,160,320.0,160.0,160.0
UCLA,USC,118,222.0,104.0,104.0
Arkansas,Missouri,161,320.0,159.0,159.0
Holy Cross,Navy,134,282.0,148.0,148.0
Northeastern,Hampton,132,264.0,132.0,132.0
Penn State,Indiana,157,316.0,159.0,159.0
Robert Morris,Cleveland State,119,228.0,109.0,109.0
Syracuse,Notre Dame,173,340.0,167.0,167.0
Towson,College of Charleston,128,252.0,124.0,124.0
Central Connecticut,Sacred Heart,128,254.0,126.0,126.0
The Citadel,Chattanooga,133,276.0,143.0,143.0
Eastern Kentucky,Central Arkansas,177,358.0,181.0,181.0
Gardner-Webb,UNC Asheville,145,280.0,135.0,135.0
Iona,Mount St. Mary's,118,238.0,120.0,120.0
Kent State,Akron,124,252.0,128.0,128.0
Louisiana-Monroe,Marshall,189,388.0,199.0,199.0
UMBC,New Hampshire,96,206.0,110.0,110.0
Miami (OH),Eastern Michigan,85,162.0,77.0,77.0
New Hampshire,UMBC,154,302.0,148.0,148.0
NJIT,Maine,118,226.0,108.0,108.0
Rider,Marist,123,244.0,121.0,121.0
Stony Brook,William & Mary,137,278.0,141.0,141.0
Appalachian State,James Madison,162,332.0,170.0,170.0
Ball State,Eastern Michigan,114,228.0,114.0,114.0
Bethune-Cookman,Alabama A&M,121,240.0,119.0,119.0
Bryant,Vermont,109,220.0,111.0,111.0
Buffalo,Ohio,121,234.0,113.0,113.0
Chattanooga,UNC Greensboro,132,282.0,150.0,150.0
Coppin State,Norfolk State,115,216.0,101.0,101.0
Cornell,Penn,115,232.0,117.0,117.0
ETSU,Western Carolina,104,226.0,122.0,122.0
FDU,Le Moyne,130,260.0,130.0,130.0
Furman,Wofford,149,296.0,147.0,147.0
Georgetown,Butler,133,262.0,129.0,129.0
Georgia Southern,Coastal Carolina,168,334.0,166.0,166.0
Georgia State,Texas State,127,266.0,139.0,139.0
Green Bay,Detroit Mercy,131,244.0,113.0,113.0
Harvard,Brown,153,320.0,167.0,167.0
High Point,Charleston Southern,109,206.0,97.0,97.0
Hofstra,Elon,151,300.0,149.0,149.0
Houston Christian,Northwestern State,119,234.0,115.0,115.0
Howard,Morgan State,117,240.0,123.0,123.0
IU Indianapolis,Purdue Fort Wayne,123,232.0,109.0,109.0
La Salle,VCU,125,254.0,129.0,129.0
Lafayette,Lehigh,134,286.0,152.0,152.0
Le Moyne,FDU,126,240.0,114.0,114.0
Lindenwood,Little Rock,115,232.0,117.0,117.0
LIU,Wagner,135,264.0,129.0,129.0
Longwood,Radford,111,226.0,115.0,115.0
Maine,NJIT,126,252.0,126.0,126.0
UMass,St. Bonaventure,142,278.0,136.0,136.0
McNeese State,Incarnate Word,109,222.0,113.0,113.0
UNC Asheville,Gardner-Webb,155,326.0,171.0,171.0
North Carolina Central,Maryland-Eastern Shore,135,268.0,133.0,133.0
NC State,Boston College,151,308.0,157.0,157.0
North Florida,Kennesaw State,175,340.0,165.0,165.0
Northern Illinois,Bowling Green State,155,302.0,147.0,147.0
Northern Kentucky,Youngstown State,132,268.0,136.0,136.0
Quinnipiac,Canisius,122,256.0,134.0,134.0
Radford,Longwood,170,344.0,174.0,174.0
Rice,East Carolina,122,242.0,120.0,120.0
Sacred Heart,Central Connecticut,135,270.0,135.0,135.0
St. Joseph's,Rhode Island,139,268.0,129.0,129.0
St. Peter's,Siena,132,270.0,138.0,138.0
South Carolina State,Delaware State,130,268.0,138.0,138.0
South Dakota,Oral Roberts,153,302.0,149.0,149.0
St. John's (NY),Providence,102,200.0,98.0,98.0
St. Thomas,South Dakota State,160,322.0,162.0,162.0
Stetson,Kennesaw State,156,308.0,152.0,152.0
Stonehill,Saint Francis (PA),135,270.0,135.0,135.0
Tennessee State,SIU-Edwardsville,140,298.0,158.0,158.0
Tennessee Tech,Eastern Illinois,148,294.0,146.0,146.0
Toledo,Ball State,118,232.0,114.0,114.0
Western Illinois,Southern Indiana,185,364.0,179.0,179.0
Western Michigan,Buffalo,163,332.0,169.0,169.0
Xavier,Marquette,146,290.0,144.0,144.0
Arkansas State,South Alabama,173,340.0,167.0,167.0
Arkansas State,Southern Miss,129,270.0,141.0,141.0
Austin Peay,North Alabama,117,246.0,129.0,129.0
Boise State,Fresno State,135,264.0,129.0,129.0
George Mason,Richmond,158,300.0,142.0,142.0
Jacksonville State,Florida International,143,294.0,151.0,151.0
Lipscomb,Central Arkansas,124,242.0,118.0,118.0
Louisiana-Monroe,Troy,162,330.0,168.0,168.0
Louisiana Tech,New Mexico State,133,250.0,117.0,117.0
Miami (OH),Central Michigan,148,304.0,156.0,156.0
Milwaukee,Oakland,124,238.0,114.0,114.0
Omaha,Kansas City,128,262.0,134.0,134.0
Northwestern,Michigan,134,268.0,134.0,134.0
Oral Roberts,South Dakota,140,272.0,132.0,132.0
Sam Houston,UTEP,148,292.0,144.0,144.0
Samford,ETSU,158,322.0,164.0,164.0
South Dakota State,St. Thomas,149,298.0,149.0,149.0
SMU,East Carolina,138,280.0,142.0,142.0
Stephen F. Austin,Utah Valley,119,254.0,135.0,135.0
UT Arlington,Utah Tech,167,320.0,153.0,153.0
TCU,Cincinnati,132,278.0,146.0,146.0
Texas-Rio Grande Valley,Seattle,157,314.0,157.0,157.0
Texas State,Louisiana,105,202.0,97.0,97.0
Texas Tech,Cincinnati,124,236.0,112.0,112.0
Tulane,Memphis,98,194.0,96.0,96.0
Western Kentucky,Middle Tennessee,100,208.0,108.0,108.0
Abilene Christian,Grand Canyon,152,302.0,150.0,150.0
American,Colgate,132,276.0,144.0,144.0
Arkansas-Pine Bluff,Prairie View,123,234.0,111.0,111.0
Bellarmine,North Alabama,152,304.0,152.0,152.0
California Baptist,Tarleton State,161,312.0,151.0,151.0
Charlotte,Wichita State,122,248.0,126.0,126.0
Utah Tech,UT Arlington,157,322.0,165.0,165.0
Eastern Kentucky,Bellarmine,139,274.0,135.0,135.0
Florida Gulf Coast,Stetson,120,218.0,98.0,98.0
Georgia State,Old Dominion,118,238.0,120.0,120.0
Grand Canyon,Abilene Christian,121,246.0,125.0,125.0
Loyola (IL),George Mason,139,282.0,143.0,143.0
Mercer,UNC Greensboro,158,326.0,168.0,168.0
Miami (FL),Georgia Tech,156,302.0,146.0,146.0
Nevada,UNLV,165,336.0,171.0,171.0
Northern Arizona,Idaho,162,334.0,172.0,172.0
Oklahoma State,Oklahoma,166,316.0,150.0,150.0
Sacramento State,Montana State,106,214.0,108.0,108.0
Southern,Grambling,116,228.0,112.0,112.0
Utah State,Colorado State,158,316.0,158.0,158.0
Utah Valley,Stephen F. Austin,133,268.0,135.0,135.0
Weber State,Idaho State,129,254.0,125.0,125.0
Cal State Northridge,Cal State Fullerton,132,258.0,126.0,126.0
UC-Davis,Cal State Bakersfield,140,280.0,140.0,140.0
UC-Irvine,UC-San Diego,134,258.0,124.0,124.0
Georgia Southern,James Madison,154,298.0,144.0,144.0
Idaho,Northern Arizona,115,236.0,121.0,121.0
Loyola (MD),Boston University,135,260.0,125.0,125.0
Nebraska,Minnesota,121,248.0,127.0,127.0
Pitt,Virginia Tech,143,290.0,147.0,147.0
Portland State,Montana,141,268.0,127.0,127.0
San Diego,Saint Mary's,121,236.0,115.0,115.0
Stanford,Oregon State,158,326.0,168.0,168.0
Tarleton State,California Baptist,147,286.0,139.0,139.0
Columbia,Yale,160,316.0,156.0,156.0
Cornell,Brown,152,308.0,156.0,156.0
Florida International,Jacksonville State,152,310.0,158.0,158.0
Long Beach State,Hawaii,148,294.0,146.0,146.0
Richmond,Davidson,129,252.0,123.0,123.0
Seattle,Texas-Rio Grande Valley,140,292.0,152.0,152.0
California,Oregon,133,280.0,147.0,147.0
UC-San Diego,UC-Irvine,180,368.0,188.0,188.0
Clemson,Florida State,137,274.0,137.0,137.0
Florida Gulf Coast,Queens (NC),171,336.0,165.0,165.0
Harvard,Penn,144,280.0,136.0,136.0
Iowa State,BYU,123,250.0,127.0,127.0
Marshall,Appalachian State,123,250.0,127.0,127.0
Old Dominion,Coastal Carolina,134,280.0,146.0,146.0
TCU,Houston,108,222.0,114.0,114.0
Vermont,Bryant,113,214.0,101.0,101.0
Gonzaga,Santa Clara,175,358.0,183.0,183.0
Idaho State,Weber State,142,276.0,134.0,134.0
LSU,Mississippi State,154,304.0,150.0,150.0
Kansas City,Omaha,121,244.0,123.0,123.0
Montana State,Sacramento State,129,274.0,145.0,145.0
Northern Colorado,Eastern Washington,161,348.0,187.0,187.0
Seton Hall,Butler,140,286.0,146.0,146.0
Tulsa,Charlotte,136,270.0,134.0,134.0
Cal State Fullerton,Cal State Northridge,125,254.0,129.0,129.0
UC-Riverside,Cal Poly,122,252.0,130.0,130.0
Colorado,Utah,154,306.0,152.0,152.0
Montana,Portland State,155,326.0,171.0,171.0
UTEP,Sam Houston,119,240.0,121.0,121.0
Cal Poly,UC-Riverside,162,328.0,166.0,166.0
Cal State Bakersfield,UC-Davis,131,268.0,137.0,137.0
Arkansas,South Carolina,159,322.0,163.0,163.0
Oregon State,Stanford,130,268.0,138.0,138.0
Notre Dame,Virginia Tech,129,252.0,123.0,123.0
Arizona,USC,188,372.0,184.0,184.0
Arizona State,UCLA,111,212.0,101.0,101.0
Georgia,LSU,134,272.0,138.0,138.0
NC State,Syracuse,146,298.0,152.0,152.0
Colorado,Washington,130,264.0,134.0,134.0
Pepperdine,Saint Mary's,140,294.0,154.0,154.0
Utah,Washington State,149,298.0,149.0,149.0
Washington State,USC,147,300.0,153.0,153.0
Louisville,Florida State,125,240.0,115.0,115.0
San Francisco,Gonzaga,154,304.0,150.0,150.0
Albany (NY),New Hampshire,158,322.0,164.0,164.0
Elon,William & Mary,147,302.0,155.0,155.0
Fairfield,Quinnipiac,110,218.0,108.0,108.0
Furman,Chattanooga,113,226.0,113.0,113.0
Merrimack,FDU,134,256.0,122.0,122.0
Michigan State,Illinois,157,310.0,153.0,153.0
NJIT,UMBC,139,286.0,147.0,147.0
Drake,UIC,147,298.0,151.0,151.0
Southern Utah,Abilene Christian,145,294.0,149.0,149.0
UCSB,Cal Poly,158,316.0,158.0,158.0
Eastern Washington,Montana,168,336.0,168.0,168.0
Loyola Marymount,San Diego,158,310.0,152.0,152.0
Delaware State,Morgan State,110,226.0,116.0,116.0
Morehead State,Southeast Missouri State,133,270.0,137.0,137.0
Little Rock,Tennessee State,114,232.0,118.0,118.0
Bellarmine,Lipscomb,154,304.0,150.0,150.0
Binghamton,Maine,150,282.0,132.0,132.0
Bryant,UMass-Lowell,111,232.0,121.0,121.0
Canisius,Iona,129,254.0,125.0,125.0
Maine,Binghamton,108,208.0,100.0,100.0
Maryland,Wisconsin,142,290.0,148.0,148.0
Miami (FL),Pitt,106,208.0,102.0,102.0
New Hampshire,Albany (NY),85,180.0,95.0,95.0
Niagara,Rider,131,268.0,137.0,137.0
Southern Indiana,Lindenwood,113,232.0,119.0,119.0
UT-Martin,Tennessee Tech,104,196.0,92.0,92.0
Wake Forest,Clemson,132,274.0,142.0,142.0
Western Illinois,Eastern Illinois,118,238.0,120.0,120.0
Abilene Christian,Southern Utah,117,230.0,113.0,113.0
Alabama,Florida,149,300.0,151.0,151.0
Boston College,UNC,152,288.0,136.0,136.0
Central Connecticut,LIU,142,288.0,146.0,146.0
College of Charleston,Campbell,169,330.0,161.0,161.0
Delaware,Northeastern,140,268.0,128.0,128.0
Detroit Mercy,IU Indianapolis,123,234.0,111.0,111.0
Drexel,Stony Brook,176,362.0,186.0,186.0
Duke,Virginia,127,248.0,121.0,121.0
East Carolina,Memphis,140,294.0,154.0,154.0
Eastern Kentucky,Austin Peay,118,232.0,114.0,114.0
FDU,Merrimack,129,244.0,115.0,115.0
Florida Gulf Coast,North Florida,108,206.0,98.0,98.0
Gardner-Webb,Longwood,141,292.0,151.0,151.0
Hampton,Monmouth,120,238.0,118.0,118.0
Incarnate Word,Southeastern Louisiana,104,204.0,100.0,100.0
Jacksonville State,UTEP,137,276.0,139.0,139.0
Kentucky,Ole Miss,120,244.0,124.0,124.0
Le Moyne,Wagner,126,262.0,136.0,136.0
LIU,Central Connecticut,121,254.0,133.0,133.0
UMBC,NJIT,153,302.0,149.0,149.0
UMass-Lowell,Bryant,156,300.0,144.0,144.0
Missouri State,Bradley,114,224.0,110.0,110.0
Mount St. Mary's,Manhattan,101,204.0,103.0,103.0
North Carolina A&T,Towson,142,276.0,134.0,134.0
UNC Wilmington,Hofstra,127,246.0,119.0,119.0
Northern Iowa,Valparaiso,137,276.0,139.0,139.0
Northwestern State,Nicholls State,102,204.0,102.0,102.0
Oakland,Wright State,166,332.0,166.0,166.0
Ohio State,Nebraska,147,288.0,141.0,141.0
Sacred Heart,Stonehill,127,252.0,125.0,125.0
Siena,Marist,135,262.0,127.0,127.0
Southern Illinois,Illinois State,141,290.0,149.0,149.0
Stephen F. Austin,California Baptist,196,400.0,204.0,204.0
Stetson,Jacksonville,106,196.0,90.0,90.0
Stonehill,Sacred Heart,130,252.0,122.0,122.0
Tennessee,Texas A&M,141,270.0,129.0,129.0
East Texas A&M,Lamar,132,258.0,126.0,126.0
UT Arlington,Seattle,158,316.0,158.0,158.0
Texas-Rio Grande Valley,Grand Canyon,106,200.0,94.0,94.0
Wagner,Le Moyne,101,194.0,93.0,93.0
Wofford,ETSU,139,270.0,131.0,131.0
Auburn,Mississippi State,137,276.0,139.0,139.0
McNeese State,Houston Christian,136,272.0,136.0,136.0
Kansas City,Denver,134,262.0,128.0,128.0
Missouri,Vanderbilt,129,260.0,131.0,131.0
Omaha,St. Thomas,141,278.0,137.0,137.0
New Mexico State,Liberty,116,230.0,114.0,114.0
North Dakota,South Dakota State,134,282.0,148.0,148.0
North Dakota State,South Dakota,117,246.0,129.0,129.0
Northern Arizona,Idaho State,163,314.0,151.0,151.0
Northern Colorado,Weber State,136,280.0,144.0,144.0
Rutgers,Michigan,134,274.0,140.0,140.0
South Dakota,North Dakota State,156,302.0,146.0,146.0
South Dakota State,North Dakota,150,306.0,156.0,156.0
St. Thomas,Omaha,149,312.0,163.0,163.0
Tarleton State,Utah Tech,136,262.0,126.0,126.0
Texas A&M-Corpus Christi,New Orleans,135,262.0,127.0,127.0
Utah,Stanford,158,324.0,166.0,166.0
Cal Poly,UCSB,137,276.0,139.0,139.0
UC-Davis,Hawaii,138,280.0,142.0,142.0
UC-Irvine,Cal State Northridge,118,238.0,120.0,120.0
Denver,Kansas City,153,310.0,157.0,157.0
Utah Tech,Tarleton State,159,306.0,147.0,147.0
Grand Canyon,Texas-Rio Grande Valley,115,238.0,123.0,123.0
Idaho,Montana State,110,230.0,120.0,120.0
Idaho State,Northern Arizona,180,358.0,178.0,178.0
Liberty,New Mexico State,141,282.0,141.0,141.0
Montana State,Idaho,111,208.0,97.0,97.0
Montana,Eastern Washington,111,226.0,115.0,115.0
Pacific,San Diego,144,292.0,148.0,148.0
Portland,Santa Clara,155,310.0,155.0,155.0
Saint Mary's,San Francisco,152,314.0,162.0,162.0
Santa Clara,Loyola Marymount,131,260.0,129.0,129.0
UTEP,Jacksonville State,118,240.0,122.0,122.0
Weber State,Northern Colorado,166,324.0,158.0,158.0
Cal State Bakersfield,UC-San Diego,127,254.0,127.0,127.0
Cal State Fullerton,Long Beach State,133,264.0,131.0,131.0
Cal State Northridge,UC-Irvine,153,308.0,155.0,155.0
California Baptist,Stephen F. Austin,122,240.0,118.0,118.0
UC-San Diego,Cal State Bakersfield,93,184.0,91.0,91.0
Long Beach State,Cal State Fullerton,147,302.0,155.0,155.0
Oregon,California,121,238.0,117.0,117.0
Seattle,UT Arlington,144,274.0,130.0,130.0
Washington,UCLA,171,356.0,185.0,185.0
Illinois,Purdue,148,308.0,160.0,160.0
UNC,Notre Dame,135,260.0,125.0,125.0
Missouri,Auburn,175,356.0,181.0,181.0
Kansas,Kansas State,158,312.0,154.0,154.0
Florida,Alabama,192,386.0,194.0,194.0
UNLV,San Diego State,120,242.0,122.0,122.0
Utah State,UNLV,148,294.0,146.0,146.0
South Florida,Tulane,157,308.0,151.0,151.0
Saint Louis,Dayton,183,360.0,177.0,177.0
Maine,UMass-Lowell,136,264.0,128.0,128.0
VCU,Duquesne,128,248.0,120.0,120.0
UAB,Wichita State,133,266.0,133.0,133.0
DePaul,St. John's (NY),181,356.0,175.0,175.0
Middle Tennessee,Liberty,130,266.0,136.0,136.0
Northern Illinois,Central Michigan,132,276.0,144.0,144.0
Wyoming,Air Force,137,270.0,133.0,133.0
Georgia Southern,Texas State,142,286.0,144.0,144.0
Coastal Carolina,South Alabama,139,282.0,143.0,143.0
Army,Holy Cross,152,308.0,156.0,156.0
Charlotte,East Carolina,137,274.0,137.0,137.0
Louisiana-Monroe,Coastal Carolina,146,298.0,152.0,152.0
Akron,Eastern Michigan,121,246.0,125.0,125.0
Ball State,Kent State,145,280.0,135.0,135.0
Bryant,Albany (NY),162,332.0,170.0,170.0
Buffalo,Ohio,144,296.0,152.0,152.0
Clemson,Syracuse,165,324.0,159.0,159.0
Cleveland State,IU Indianapolis,151,302.0,151.0,151.0
Dartmouth,Harvard,145,296.0,151.0,151.0
Detroit Mercy,Robert Morris,107,212.0,105.0,105.0
Eastern Kentucky,Jacksonville,132,274.0,142.0,142.0
Georgetown,Providence,129,278.0,149.0,149.0
Georgia,Ole Miss,135,264.0,129.0,129.0
Purdue Fort Wayne,Robert Morris,141,270.0,129.0,129.0
Louisville,Virginia Tech,144,290.0,146.0,146.0
UMBC,Binghamton,143,292.0,149.0,149.0
Miami (OH),Toledo,160,318.0,158.0,158.0
Navy,Loyola (MD),112,236.0,124.0,124.0
New Hampshire,Vermont,132,252.0,120.0,120.0
North Texas,Memphis,144,294.0,150.0,150.0
Oakland,Northern Kentucky,132,258.0,126.0,126.0
Stetson,Queens (NC),154,322.0,168.0,168.0
UTSA,Rice,112,240.0,128.0,128.0
Tulane,Tulsa,117,228.0,111.0,111.0
Western Michigan,Bowling Green State,138,272.0,134.0,134.0
Youngstown State,IU Indianapolis,123,254.0,131.0,131.0
Austin Peay,North Florida,199,394.0,195.0,195.0
Colorado State,Boise State,114,228.0,114.0,114.0
Harvard,Dartmouth,123,246.0,123.0,123.0
Lipscomb,North Alabama,152,288.0,136.0,136.0
Milwaukee,Detroit Mercy,162,324.0,162.0,162.0
Oklahoma,Cincinnati,145,284.0,139.0,139.0
Oklahoma State,Texas Tech,133,262.0,129.0,129.0
SMU,South Florida,129,270.0,141.0,141.0
Texas State,Old Dominion,175,340.0,165.0,165.0
Fresno State,New Mexico,130,266.0,136.0,136.0
Nevada,San Jose State,147,292.0,145.0,145.0
Pitt,Florida State,161,320.0,159.0,159.0
San Diego State,Wyoming,113,232.0,119.0,119.0
Wake Forest,Georgia Tech,139,280.0,141.0,141.0
Boise State,Nevada,142,288.0,146.0,146.0
South Carolina,LSU,151,310.0,159.0,159.0
Stanford,USC,135,268.0,133.0,133.0
Iowa,Nebraska,183,360.0,177.0,177.0
Purdue,Wisconsin,148,286.0,138.0,138.0
UConn,Marquette,87,166.0,79.0,79.0
NC State,Notre Dame,106,238.0,132.0,132.0
Iowa,Illinois,134,278.0,144.0,144.0
Creighton,Georgetown,101,190.0,89.0,89.0
Hawaii,Cal State Bakersfield,131,250.0,119.0,119.0
Indiana,Michigan State,129,262.0,133.0,133.0
San Francisco,Portland,123,250.0,127.0,127.0
UAB,SMU,144,292.0,148.0,148.0
Chattanooga,UNC Greensboro,129,256.0,127.0,127.0
College of Charleston,Monmouth,142,282.0,140.0,140.0
Marshall,Old Dominion,146,294.0,148.0,148.0
Michigan,Nebraska,155,310.0,155.0,155.0
UNC Asheville,Longwood,144,270.0,126.0,126.0
Memphis,East Carolina,128,254.0,126.0,126.0
Oral Roberts,North Dakota,159,310.0,151.0,151.0
Colgate,Bucknell,133,268.0,135.0,135.0
Eastern Washington,Weber State,129,284.0,155.0,155.0
Indiana State,Drake,164,332.0,168.0,168.0
UNC Wilmington,Towson,122,242.0,120.0,120.0
Rutgers,Ohio State,124,256.0,132.0,132.0
Stetson,Austin Peay,185,374.0,189.0,189.0
James Madison,Louisiana,118,240.0,122.0,122.0
South Florida,Wichita State,131,268.0,137.0,137.0
UTSA,Temple,166,350.0,184.0,184.0
Boston University,Lehigh,163,316.0,153.0,153.0
Northern Arizona,Sacramento State,144,292.0,148.0,148.0
Richmond,Rhode Island,116,224.0,108.0,108.0
Samford,Furman,161,326.0,165.0,165.0
South Dakota,St. Thomas,127,246.0,119.0,119.0
Air Force,Fresno State,106,208.0,102.0,102.0
Appalachian State,Arkansas State,132,262.0,130.0,130.0
Chattanooga,ETSU,169,346.0,177.0,177.0
Drexel,Stony Brook,179,366.0,187.0,187.0
Radford,Presbyterian,97,184.0,87.0,87.0
Southeastern Louisiana,New Orleans,144,288.0,144.0,144.0
UAB,Rice,127,248.0,121.0,121.0
Eastern Washington,Sacramento State,143,276.0,133.0,133.0
Penn State,Maryland,154,306.0,152.0,152.0
San Diego State,San Jose State,123,244.0,121.0,121.0
St. Thomas,North Dakota State,126,272.0,146.0,146.0
Hofstra,Delaware,131,266.0,135.0,135.0
James Madison,Texas State,141,270.0,129.0,129.0
Northwestern State,East Texas A&M,133,262.0,129.0,129.0
Charlotte,Tulane,117,242.0,125.0,125.0
North Dakota,Omaha,145,308.0,163.0,163.0
Boise State,Utah State,134,254.0,120.0,120.0
Northern Colorado,Idaho State,159,302.0,143.0,143.0
Houston,Texas Tech,141,298.0,157.0,157.0
St. John's (NY),UConn,185,374.0,189.0,189.0
Purdue,Michigan State,129,250.0,121.0,121.0
UNC,Pitt,137,278.0,141.0,141.0
Tennessee,Mississippi State,129,236.0,107.0,107.0
Arizona,Oregon,126,252.0,126.0,126.0
Iowa State,Baylor,138,278.0,140.0,140.0
Kentucky,Texas A&M,184,376.0,192.0,192.0
Marquette,Providence,147,286.0,139.0,139.0
Auburn,South Carolina,141,282.0,141.0,141.0
Illinois,Ohio State,151,294.0,143.0,143.0
Utah State,San Diego State,156,314.0,158.0,158.0
Alabama,Florida,190,372.0,182.0,182.0
Washington State,Colorado,110,216.0,106.0,106.0
Fairfield,Canisius,141,274.0,133.0,133.0
Toledo,Buffalo,151,308.0,157.0,157.0
Ball State,Kent State,115,238.0,123.0,123.0
Grambling,Alcorn State,120,238.0,118.0,118.0
Norfolk State,Coppin State,117,234.0,117.0,117.0
Sam Houston,UTEP,128,244.0,116.0,116.0
Stony Brook,Campbell,113,224.0,111.0,111.0
Drake,Indiana State,136,272.0,136.0,136.0
Niagara,Siena,157,336.0,179.0,179.0
South Florida,East Carolina,140,270.0,130.0,130.0
Howard,North Carolina Central,125,262.0,137.0,137.0
North Carolina A&T,Hofstra,95,198.0,103.0,103.0
Northwestern,Wisconsin,131,264.0,133.0,133.0
UAB,Wichita State,132,278.0,146.0,146.0
California Baptist,UT Arlington,150,304.0,154.0,154.0
Grambling,Bethune-Cookman,118,240.0,122.0,122.0
Hawaii,UC-Davis,99,198.0,99.0,99.0
Northern Iowa,Illinois State,154,318.0,164.0,164.0
Western Kentucky,Middle Tennessee,139,288.0,149.0,149.0
Princeton,Penn,113,220.0,107.0,107.0
Bowling Green State,Kent State,133,254.0,121.0,121.0
UC-Irvine,Long Beach State,126,250.0,124.0,124.0
Grand Canyon,Stephen F. Austin,129,252.0,123.0,123.0
Maine,Vermont,112,224.0,112.0,112.0
Monmouth,Drexel,114,238.0,124.0,124.0
Jackson State,Arkansas-Pine Bluff,118,232.0,114.0,114.0
Middle Tennessee,Louisiana Tech,118,236.0,118.0,118.0
Norfolk State,Howard,154,308.0,154.0,154.0
Quinnipiac,St. Peter's,122,252.0,130.0,130.0
Akron,Ohio,127,234.0,107.0,107.0
Belmont,UIC,135,264.0,129.0,129.0
College of Charleston,Towson,129,260.0,131.0,131.0
Columbia,Harvard,124,258.0,134.0,134.0
Florida Atlantic,North Texas,148,292.0,144.0,144.0
North Carolina Central,Delaware State,129,242.0,113.0,113.0
Charlotte,Temple,112,230.0,118.0,118.0
Fairfield,Marist,126,246.0,120.0,120.0
Grand Canyon,Seattle,152,294.0,142.0,142.0
Liberty,New Mexico State,152,298.0,146.0,146.0
Missouri State,Murray State,141,280.0,139.0,139.0
Nebraska,Indiana,159,312.0,153.0,153.0
Texas Southern,Alabama A&M,137,256.0,119.0,119.0
Virginia,NC State,138,284.0,146.0,146.0
UC-Davis,Hawaii,133,276.0,143.0,143.0
Tarleton State,UT Arlington,171,348.0,177.0,177.0
Boise State,Colorado,113,216.0,103.0,103.0
Montana State,Grambling,169,336.0,167.0,167.0
Tarleton State,Abilene Christian,145,290.0,145.0,145.0
Bowling Green State,Purdue Fort Wayne,152,310.0,158.0,158.0
Bradley,Loyola (IL),136,278.0,142.0,142.0
Indiana State,SMU,193,380.0,187.0,187.0
Purdue Fort Wayne,Eastern Kentucky,158,316.0,158.0,158.0
Sacred Heart,Presbyterian,91,186.0,95.0,95.0
Seton Hall,St. Joseph's,147,306.0,159.0,159.0
Southern Miss,UAB,153,312.0,159.0,159.0
Austin Peay,Alabama A&M,152,310.0,158.0,158.0
Princeton,UNLV,161,322.0,161.0,161.0
Wake Forest,Appalachian State,163,338.0,175.0,175.0
