game_id,home_team,away_team,closing_line,live_line,actual_total,threshold,movement,tier,bet_side,bet_total,bet_size,result,profit_loss,closing_error,regressed
101,Davidson,Washington & Lee,119.1,139.1,149,20,20.0,Strong,UNDER,139.1,1.5,LOSS,-1.5,29.9,False
101,Davidson,Washington & Lee,119.1,143.1,149,24,24.0,Max,UNDER,143.1,2.0,LOSS,-2.0,29.9,False
101,Davidson,Washington & Lee,119.1,147.1,149,28,28.0,Historic,UNDER,147.1,2.0,LOSS,-2.0,29.9,False
102,Drake,St. Thomas,137.1,149.1,163,12,12.0,Consider,UNDER,149.1,0.5,LOSS,-0.5,25.9,False
102,Drake,St. Thomas,137.1,153.1,163,16,16.0,Good,UNDER,153.1,1.0,LOSS,-1.0,25.9,False
102,Drake,St. Thomas,137.1,157.1,163,20,20.0,Strong,UNDER,157.1,1.5,LOSS,-1.5,25.9,False
102,Drake,St. Thomas,137.1,161.1,163,24,24.0,Max,UNDER,161.1,2.0,LOSS,-2.0,25.9,False
103,Duquesne,Cleveland State,133.3,145.3,156,12,12.0,Consider,UNDER,145.3,0.5,LOSS,-0.5,22.7,False
103,Duquesne,Cleveland State,133.3,149.3,156,16,16.0,Good,UNDER,149.3,1.0,LOSS,-1.0,22.7,False
103,Duquesne,Cleveland State,133.3,153.3,156,20,20.0,Strong,UNDER,153.3,1.5,LOSS,-1.5,22.7,False
105,Elon,East Carolina,117.4,105.4,105,12,12.0,Consider,OVER,105.4,0.5,LOSS,-0.5,12.4,False
106,Fordham,Wagner,117.6,129.6,132,12,12.0,Consider,UNDER,129.6,0.5,LOSS,-0.5,14.4,False
107,Furman,North Greenville,129.1,141.1,152,12,12.0,Consider,UNDER,141.1,0.5,LOSS,-0.5,22.9,False
107,Furman,North Greenville,129.1,145.1,152,16,16.0,Good,UNDER,145.1,1.0,LOSS,-1.0,22.9,False
107,Furman,North Greenville,129.1,149.1,152,20,20.0,Strong,UNDER,149.1,1.5,LOSS,-1.5,22.9,False
110,Georgia Tech,Georgia Southern,128.9,140.9,146,12,12.0,Consider,UNDER,140.9,0.5,LOSS,-0.5,17.1,False
110,Georgia Tech,Georgia Southern,128.9,144.9,146,16,16.0,Good,UNDER,144.9,1.0,LOSS,-1.0,17.1,False
112,High Point,St. Andrews,125.5,137.5,156,12,12.0,Consider,UNDER,137.5,0.5,LOSS,-0.5,30.5,False
112,High Point,St. Andrews,125.5,141.5,156,16,16.0,Good,UNDER,141.5,1.0,LOSS,-1.0,30.5,False
112,High Point,St. Andrews,125.5,145.5,156,20,20.0,Strong,UNDER,145.5,1.5,LOSS,-1.5,30.5,False
112,High Point,St. Andrews,125.5,149.5,156,24,24.0,Max,UNDER,149.5,2.0,LOSS,-2.0,30.5,False
112,High Point,St. Andrews,125.5,153.5,156,28,28.0,Historic,UNDER,153.5,2.0,LOSS,-2.0,30.5,False
113,Howard,Hampton,114.6,126.6,172,12,12.0,Consider,UNDER,126.6,0.5,LOSS,-0.5,57.4,False
113,Howard,Hampton,114.6,130.6,172,16,16.0,Good,UNDER,130.6,1.0,LOSS,-1.0,57.4,False
113,Howard,Hampton,114.6,134.6,172,20,20.0,Strong,UNDER,134.6,1.5,LOSS,-1.5,57.4,False
113,Howard,Hampton,114.6,138.6,172,24,24.0,Max,UNDER,138.6,2.0,LOSS,-2.0,57.4,False
113,Howard,Hampton,114.6,142.6,172,28,28.0,Historic,UNDER,142.6,2.0,LOSS,-2.0,57.4,False
114,IU Indianapolis,Eastern Illinois,103.1,115.1,149,12,12.0,Consider,UNDER,115.1,0.5,LOSS,-0.5,45.9,False
114,IU Indianapolis,Eastern Illinois,103.1,119.1,149,16,16.0,Good,UNDER,119.1,1.0,LOSS,-1.0,45.9,False
114,IU Indianapolis,Eastern Illinois,103.1,123.1,149,20,20.0,Strong,UNDER,123.1,1.5,LOSS,-1.5,45.9,False
114,IU Indianapolis,Eastern Illinois,103.1,127.1,149,24,24.0,Max,UNDER,127.1,2.0,LOSS,-2.0,45.9,False
114,IU Indianapolis,Eastern Illinois,103.1,131.1,149,28,28.0,Historic,UNDER,131.1,2.0,LOSS,-2.0,45.9,False
115,Jacksonville,Johnson (FL),119.0,131.0,159,12,12.0,Consider,UNDER,131.0,0.5,LOSS,-0.5,40.0,False
115,Jacksonville,Johnson (FL),119.0,135.0,159,16,16.0,Good,UNDER,135.0,1.0,LOSS,-1.0,40.0,False
115,Jacksonville,Johnson (FL),119.0,139.0,159,20,20.0,Strong,UNDER,139.0,1.5,LOSS,-1.5,40.0,False
115,Jacksonville,Johnson (FL),119.0,143.0,159,24,24.0,Max,UNDER,143.0,2.0,LOSS,-2.0,40.0,False
115,Jacksonville,Johnson (FL),119.0,147.0,159,28,28.0,Historic,UNDER,147.0,2.0,LOSS,-2.0,40.0,False
117,Kansas State,Presbyterian,132.8,120.8,104,12,12.0,Consider,OVER,120.8,0.5,LOSS,-0.5,28.8,False
117,Kansas State,Presbyterian,132.8,116.8,104,16,16.0,Good,OVER,116.8,1.0,LOSS,-1.0,28.8,False
117,Kansas State,Presbyterian,132.8,112.8,104,20,20.0,Strong,OVER,112.8,1.5,LOSS,-1.5,28.8,False
117,Kansas State,Presbyterian,132.8,108.8,104,24,24.0,Max,OVER,108.8,2.0,LOSS,-2.0,28.8,False
117,Kansas State,Presbyterian,132.8,104.8,104,28,28.0,Historic,OVER,104.8,2.0,LOSS,-2.0,28.8,False
118,Lehigh,Cornell,136.5,148.5,162,12,12.0,Consider,UNDER,148.5,0.5,LOSS,-0.5,25.5,False
118,Lehigh,Cornell,136.5,152.5,162,16,16.0,Good,UNDER,152.5,1.0,LOSS,-1.0,25.5,False
118,Lehigh,Cornell,136.5,156.5,162,20,20.0,Strong,UNDER,156.5,1.5,LOSS,-1.5,25.5,False
118,Lehigh,Cornell,136.5,160.5,162,24,24.0,Max,UNDER,160.5,2.0,LOSS,-2.0,25.5,False
119,Liberty,Mid-Atlantic Christian,127.8,139.8,146,12,12.0,Consider,UNDER,139.8,0.5,LOSS,-0.5,18.2,False
119,Liberty,Mid-Atlantic Christian,127.8,143.8,146,16,16.0,Good,UNDER,143.8,1.0,LOSS,-1.0,18.2,False
120,Lindenwood,Tulsa,115.9,127.9,169,12,12.0,Consider,UNDER,127.9,0.5,LOSS,-0.5,53.1,False
120,Lindenwood,Tulsa,115.9,131.9,169,16,16.0,Good,UNDER,131.9,1.0,LOSS,-1.0,53.1,False
120,Lindenwood,Tulsa,115.9,135.9,169,20,20.0,Strong,UNDER,135.9,1.5,LOSS,-1.5,53.1,False
120,Lindenwood,Tulsa,115.9,139.9,169,24,24.0,Max,UNDER,139.9,2.0,LOSS,-2.0,53.1,False
120,Lindenwood,Tulsa,115.9,143.9,169,28,28.0,Historic,UNDER,143.9,2.0,LOSS,-2.0,53.1,False
122,Louisville,UMBC,130.4,142.4,187,12,12.0,Consider,UNDER,142.4,0.5,LOSS,-0.5,56.6,False
122,Louisville,UMBC,130.4,146.4,187,16,16.0,Good,UNDER,146.4,1.0,LOSS,-1.0,56.6,False
122,Louisville,UMBC,130.4,150.4,187,20,20.0,Strong,UNDER,150.4,1.5,LOSS,-1.5,56.6,False
122,Louisville,UMBC,130.4,154.4,187,24,24.0,Max,UNDER,154.4,2.0,LOSS,-2.0,56.6,False
122,Louisville,UMBC,130.4,158.4,187,28,28.0,Historic,UNDER,158.4,2.0,LOSS,-2.0,56.6,False
124,Manhattan,Central Connecticut,113.6,101.6,87,12,12.0,Consider,OVER,101.6,0.5,LOSS,-0.5,26.6,False
124,Manhattan,Central Connecticut,113.6,97.6,87,16,16.0,Good,OVER,97.6,1.0,LOSS,-1.0,26.6,False
124,Manhattan,Central Connecticut,113.6,93.6,87,20,20.0,Strong,OVER,93.6,1.5,LOSS,-1.5,26.6,False
124,Manhattan,Central Connecticut,113.6,89.6,87,24,24.0,Max,OVER,89.6,2.0,LOSS,-2.0,26.6,False
125,Marshall,Queens (NC),128.6,140.6,162,12,12.0,Consider,UNDER,140.6,0.5,LOSS,-0.5,33.4,False
125,Marshall,Queens (NC),128.6,144.6,162,16,16.0,Good,UNDER,144.6,1.0,LOSS,-1.0,33.4,False
125,Marshall,Queens (NC),128.6,148.6,162,20,20.0,Strong,UNDER,148.6,1.5,LOSS,-1.5,33.4,False
125,Marshall,Queens (NC),128.6,152.6,162,24,24.0,Max,UNDER,152.6,2.0,LOSS,-2.0,33.4,False
125,Marshall,Queens (NC),128.6,156.6,162,28,28.0,Historic,UNDER,156.6,2.0,LOSS,-2.0,33.4,False
126,Merrimack,Albany (NY),128.5,116.5,113,12,12.0,Consider,OVER,116.5,0.5,LOSS,-0.5,15.5,False
128,New Mexico,Texas Southern,117.8,129.8,135,12,12.0,Consider,UNDER,129.8,0.5,LOSS,-0.5,17.2,False
128,New Mexico,Texas Southern,117.8,133.8,135,16,16.0,Good,UNDER,133.8,1.0,LOSS,-1.0,17.2,False
129,Nicholls State,North American,114.4,126.4,147,12,12.0,Consider,UNDER,126.4,0.5,LOSS,-0.5,32.6,False
129,Nicholls State,North American,114.4,130.4,147,16,16.0,Good,UNDER,130.4,1.0,LOSS,-1.0,32.6,False
129,Nicholls State,North American,114.4,134.4,147,20,20.0,Strong,UNDER,134.4,1.5,LOSS,-1.5,32.6,False
129,Nicholls State,North American,114.4,138.4,147,24,24.0,Max,UNDER,138.4,2.0,LOSS,-2.0,32.6,False
129,Nicholls State,North American,114.4,142.4,147,28,28.0,Historic,UNDER,142.4,2.0,LOSS,-2.0,32.6,False
130,NC State,The Citadel,114.6,126.6,131,12,12.0,Consider,UNDER,126.6,0.5,LOSS,-0.5,16.4,False
130,NC State,The Citadel,114.6,130.6,131,16,16.0,Good,UNDER,130.6,1.0,LOSS,-1.0,16.4,False
131,North Florida,Coastal Georgia,134.3,146.3,147,12,12.0,Consider,UNDER,146.3,0.5,LOSS,-0.5,12.7,False
132,North Texas,North Texas at Dallas,142.5,154.5,159,12,12.0,Consider,UNDER,154.5,0.5,LOSS,-0.5,16.5,False
132,North Texas,North Texas at Dallas,142.5,158.5,159,16,16.0,Good,UNDER,158.5,1.0,LOSS,-1.0,16.5,False
133,Northern Iowa,Green Bay,126.3,138.3,145,12,12.0,Consider,UNDER,138.3,0.5,LOSS,-0.5,18.7,False
133,Northern Iowa,Green Bay,126.3,142.3,145,16,16.0,Good,UNDER,142.3,1.0,LOSS,-1.0,18.7,False
134,Northern Kentucky,Indiana State,144.2,156.2,167,12,12.0,Consider,UNDER,156.2,0.5,LOSS,-0.5,22.8,False
134,Northern Kentucky,Indiana State,144.2,160.2,167,16,16.0,Good,UNDER,160.2,1.0,LOSS,-1.0,22.8,False
134,Northern Kentucky,Indiana State,144.2,164.2,167,20,20.0,Strong,UNDER,164.2,1.5,LOSS,-1.5,22.8,False
135,Northwestern State,Dallas Christian,118.7,130.7,155,12,12.0,Consider,UNDER,130.7,0.5,LOSS,-0.5,36.3,False
135,Northwestern State,Dallas Christian,118.7,134.7,155,16,16.0,Good,UNDER,134.7,1.0,LOSS,-1.0,36.3,False
135,Northwestern State,Dallas Christian,118.7,138.7,155,20,20.0,Strong,UNDER,138.7,1.5,LOSS,-1.5,36.3,False
135,Northwestern State,Dallas Christian,118.7,142.7,155,24,24.0,Max,UNDER,142.7,2.0,LOSS,-2.0,36.3,False
135,Northwestern State,Dallas Christian,118.7,146.7,155,28,28.0,Historic,UNDER,146.7,2.0,LOSS,-2.0,36.3,False
139,Pitt,North Carolina A&T,127.2,139.2,152,12,12.0,Consider,UNDER,139.2,0.5,LOSS,-0.5,24.8,False
139,Pitt,North Carolina A&T,127.2,143.2,152,16,16.0,Good,UNDER,143.2,1.0,LOSS,-1.0,24.8,False
139,Pitt,North Carolina A&T,127.2,147.2,152,20,20.0,Strong,UNDER,147.2,1.5,LOSS,-1.5,24.8,False
139,Pitt,North Carolina A&T,127.2,151.2,152,24,24.0,Max,UNDER,151.2,2.0,LOSS,-2.0,24.8,False
140,Princeton,Duquesne,140.8,128.8,122,12,12.0,Consider,OVER,128.8,0.5,LOSS,-0.5,18.8,False
140,Princeton,Duquesne,140.8,124.8,122,16,16.0,Good,OVER,124.8,1.0,LOSS,-1.0,18.8,False
142,Rhode Island,Central Connecticut,123.4,135.4,151,12,12.0,Consider,UNDER,135.4,0.5,LOSS,-0.5,27.6,False
142,Rhode Island,Central Connecticut,123.4,139.4,151,16,16.0,Good,UNDER,139.4,1.0,LOSS,-1.0,27.6,False
142,Rhode Island,Central Connecticut,123.4,143.4,151,20,20.0,Strong,UNDER,143.4,1.5,LOSS,-1.5,27.6,False
142,Rhode Island,Central Connecticut,123.4,147.4,151,24,24.0,Max,UNDER,147.4,2.0,LOSS,-2.0,27.6,False
143,Richmond,VMI,127.2,139.2,168,12,12.0,Consider,UNDER,139.2,0.5,LOSS,-0.5,40.8,False
143,Richmond,VMI,127.2,143.2,168,16,16.0,Good,UNDER,143.2,1.0,LOSS,-1.0,40.8,False
143,Richmond,VMI,127.2,147.2,168,20,20.0,Strong,UNDER,147.2,1.5,LOSS,-1.5,40.8,False
143,Richmond,VMI,127.2,151.2,168,24,24.0,Max,UNDER,151.2,2.0,LOSS,-2.0,40.8,False
143,Richmond,VMI,127.2,155.2,168,28,28.0,Historic,UNDER,155.2,2.0,LOSS,-2.0,40.8,False
144,Rutgers,Princeton,141.5,129.5,129,12,12.0,Consider,OVER,129.5,0.5,LOSS,-0.5,12.5,False
145,Rutgers,Monmouth,134.2,122.2,107,12,12.0,Consider,OVER,122.2,0.5,LOSS,-0.5,27.2,False
145,Rutgers,Monmouth,134.2,118.2,107,16,16.0,Good,OVER,118.2,1.0,LOSS,-1.0,27.2,False
145,Rutgers,Monmouth,134.2,114.2,107,20,20.0,Strong,OVER,114.2,1.5,LOSS,-1.5,27.2,False
145,Rutgers,Monmouth,134.2,110.2,107,24,24.0,Max,OVER,110.2,2.0,LOSS,-2.0,27.2,False
146,Saint Francis (PA),Robert Morris,130.1,118.1,111,12,12.0,Consider,OVER,118.1,0.5,LOSS,-0.5,19.1,False
146,Saint Francis (PA),Robert Morris,130.1,114.1,111,16,16.0,Good,OVER,114.1,1.0,LOSS,-1.0,19.1,False
147,St. Joseph's,Lafayette,110.1,122.1,141,12,12.0,Consider,UNDER,122.1,0.5,LOSS,-0.5,30.9,False
147,St. Joseph's,Lafayette,110.1,126.1,141,16,16.0,Good,UNDER,126.1,1.0,LOSS,-1.0,30.9,False
147,St. Joseph's,Lafayette,110.1,130.1,141,20,20.0,Strong,UNDER,130.1,1.5,LOSS,-1.5,30.9,False
147,St. Joseph's,Lafayette,110.1,134.1,141,24,24.0,Max,UNDER,134.1,2.0,LOSS,-2.0,30.9,False
147,St. Joseph's,Lafayette,110.1,138.1,141,28,28.0,Historic,UNDER,138.1,2.0,LOSS,-2.0,30.9,False
149,Siena,Holy Cross,99.3,111.3,144,12,12.0,Consider,UNDER,111.3,0.5,LOSS,-0.5,44.7,False
149,Siena,Holy Cross,99.3,115.3,144,16,16.0,Good,UNDER,115.3,1.0,LOSS,-1.0,44.7,False
149,Siena,Holy Cross,99.3,119.3,144,20,20.0,Strong,UNDER,119.3,1.5,LOSS,-1.5,44.7,False
149,Siena,Holy Cross,99.3,123.3,144,24,24.0,Max,UNDER,123.3,2.0,LOSS,-2.0,44.7,False
149,Siena,Holy Cross,99.3,127.3,144,28,28.0,Historic,UNDER,127.3,2.0,LOSS,-2.0,44.7,False
150,South Carolina,USC Upstate,117.0,129.0,135,12,12.0,Consider,UNDER,129.0,0.5,LOSS,-0.5,18.0,False
150,South Carolina,USC Upstate,117.0,133.0,135,16,16.0,Good,UNDER,133.0,1.0,LOSS,-1.0,18.0,False
151,South Dakota State,Arkansas State,135.5,123.5,97,12,12.0,Consider,OVER,123.5,0.5,LOSS,-0.5,38.5,False
151,South Dakota State,Arkansas State,135.5,119.5,97,16,16.0,Good,OVER,119.5,1.0,LOSS,-1.0,38.5,False
151,South Dakota State,Arkansas State,135.5,115.5,97,20,20.0,Strong,OVER,115.5,1.5,LOSS,-1.5,38.5,False
151,South Dakota State,Arkansas State,135.5,111.5,97,24,24.0,Max,OVER,111.5,2.0,LOSS,-2.0,38.5,False
151,South Dakota State,Arkansas State,135.5,107.5,97,28,28.0,Historic,OVER,107.5,2.0,LOSS,-2.0,38.5,False
155,Syracuse,New Hampshire,140.4,152.4,155,12,12.0,Consider,UNDER,152.4,0.5,LOSS,-0.5,14.6,False
156,Temple,Maryland-Eastern Shore,114.7,126.7,150,12,12.0,Consider,UNDER,126.7,0.5,LOSS,-0.5,35.3,False
156,Temple,Maryland-Eastern Shore,114.7,130.7,150,16,16.0,Good,UNDER,130.7,1.0,LOSS,-1.0,35.3,False
156,Temple,Maryland-Eastern Shore,114.7,134.7,150,20,20.0,Strong,UNDER,134.7,1.5,LOSS,-1.5,35.3,False
156,Temple,Maryland-Eastern Shore,114.7,138.7,150,24,24.0,Max,UNDER,138.7,2.0,LOSS,-2.0,35.3,False
156,Temple,Maryland-Eastern Shore,114.7,142.7,150,28,28.0,Historic,UNDER,142.7,2.0,LOSS,-2.0,35.3,False
157,Toledo,Detroit Mercy,119.2,131.2,154,12,12.0,Consider,UNDER,131.2,0.5,LOSS,-0.5,34.8,False
157,Toledo,Detroit Mercy,119.2,135.2,154,16,16.0,Good,UNDER,135.2,1.0,LOSS,-1.0,34.8,False
157,Toledo,Detroit Mercy,119.2,139.2,154,20,20.0,Strong,UNDER,139.2,1.5,LOSS,-1.5,34.8,False
157,Toledo,Detroit Mercy,119.2,143.2,154,24,24.0,Max,UNDER,143.2,2.0,LOSS,-2.0,34.8,False
157,Toledo,Detroit Mercy,119.2,147.2,154,28,28.0,Historic,UNDER,147.2,2.0,LOSS,-2.0,34.8,False
158,Towson,UMBC,125.9,137.9,148,12,12.0,Consider,UNDER,137.9,0.5,LOSS,-0.5,22.1,False
158,Towson,UMBC,125.9,141.9,148,16,16.0,Good,UNDER,141.9,1.0,LOSS,-1.0,22.1,False
158,Towson,UMBC,125.9,145.9,148,20,20.0,Strong,UNDER,145.9,1.5,LOSS,-1.5,22.1,False
160,Virginia,Tarleton State,142.4,130.4,130,12,12.0,Consider,OVER,130.4,0.5,LOSS,-0.5,12.4,False
163,Western Michigan,North Dakota State,116.2,128.2,156,12,12.0,Consider,UNDER,128.2,0.5,LOSS,-0.5,39.8,False
163,Western Michigan,North Dakota State,116.2,132.2,156,16,16.0,Good,UNDER,132.2,1.0,LOSS,-1.0,39.8,False
163,Western Michigan,North Dakota State,116.2,136.2,156,20,20.0,Strong,UNDER,136.2,1.5,LOSS,-1.5,39.8,False
163,Western Michigan,North Dakota State,116.2,140.2,156,24,24.0,Max,UNDER,140.2,2.0,LOSS,-2.0,39.8,False
163,Western Michigan,North Dakota State,116.2,144.2,156,28,28.0,Historic,UNDER,144.2,2.0,LOSS,-2.0,39.8,False
168,Army,Marist,108.6,120.6,126,12,12.0,Consider,UNDER,120.6,0.5,LOSS,-0.5,17.4,False
168,Army,Marist,108.6,124.6,126,16,16.0,Good,UNDER,124.6,1.0,LOSS,-1.0,17.4,False
169,Auburn,Jacksonville State,146.8,134.8,127,12,12.0,Consider,OVER,134.8,0.5,LOSS,-0.5,19.8,False
169,Auburn,Jacksonville State,146.8,130.8,127,16,16.0,Good,OVER,130.8,1.0,LOSS,-1.0,19.8,False
170,Boise State,College of Idaho,141.9,129.9,112,12,12.0,Consider,OVER,129.9,0.5,LOSS,-0.5,29.9,False
170,Boise State,College of Idaho,141.9,125.9,112,16,16.0,Good,OVER,125.9,1.0,LOSS,-1.0,29.9,False
170,Boise State,College of Idaho,141.9,121.9,112,20,20.0,Strong,OVER,121.9,1.5,LOSS,-1.5,29.9,False
170,Boise State,College of Idaho,141.9,117.9,112,24,24.0,Max,OVER,117.9,2.0,LOSS,-2.0,29.9,False
170,Boise State,College of Idaho,141.9,113.9,112,28,28.0,Historic,OVER,113.9,2.0,LOSS,-2.0,29.9,False
171,Boston College,Fairfield,138.0,150.0,159,12,12.0,Consider,UNDER,150.0,0.5,LOSS,-0.5,21.0,False
171,Boston College,Fairfield,138.0,154.0,159,16,16.0,Good,UNDER,154.0,1.0,LOSS,-1.0,21.0,False
171,Boston College,Fairfield,138.0,158.0,159,20,20.0,Strong,UNDER,158.0,1.5,LOSS,-1.5,21.0,False
172,Butler,Eastern Michigan,127.5,139.5,149,12,12.0,Consider,UNDER,139.5,0.5,LOSS,-0.5,21.5,False
172,Butler,Eastern Michigan,127.5,143.5,149,16,16.0,Good,UNDER,143.5,1.0,LOSS,-1.0,21.5,False
172,Butler,Eastern Michigan,127.5,147.5,149,20,20.0,Strong,UNDER,147.5,1.5,LOSS,-1.5,21.5,False
173,UC-San Diego,California Baptist,135.0,123.0,114,12,12.0,Consider,OVER,123.0,0.5,LOSS,-0.5,21.0,False
173,UC-San Diego,California Baptist,135.0,119.0,114,16,16.0,Good,OVER,119.0,1.0,LOSS,-1.0,21.0,False
173,UC-San Diego,California Baptist,135.0,115.0,114,20,20.0,Strong,OVER,115.0,1.5,LOSS,-1.5,21.0,False
175,DePaul,Western Michigan,116.2,128.2,130,12,12.0,Consider,UNDER,128.2,0.5,LOSS,-0.5,13.8,False
176,Evansville,Miami (OH),123.9,135.9,136,12,12.0,Consider,UNDER,135.9,0.5,LOSS,-0.5,12.1,False
178,George Washington,Stonehill,114.6,126.6,133,12,12.0,Consider,UNDER,126.6,0.5,LOSS,-0.5,18.4,False
178,George Washington,Stonehill,114.6,130.6,133,16,16.0,Good,UNDER,130.6,1.0,LOSS,-1.0,18.4,False
179,George Washington,Stonehill,114.6,126.6,133,12,12.0,Consider,UNDER,126.6,0.5,LOSS,-0.5,18.4,False
179,George Washington,Stonehill,114.6,130.6,133,16,16.0,Good,UNDER,130.6,1.0,LOSS,-1.0,18.4,False
180,Grambling,North Texas at Dallas,134.0,146.0,149,12,12.0,Consider,UNDER,146.0,0.5,LOSS,-0.5,15.0,False
182,Lamar,Jarvis Christian,126.8,138.8,180,12,12.0,Consider,UNDER,138.8,0.5,LOSS,-0.5,53.2,False
182,Lamar,Jarvis Christian,126.8,142.8,180,16,16.0,Good,UNDER,142.8,1.0,LOSS,-1.0,53.2,False
182,Lamar,Jarvis Christian,126.8,146.8,180,20,20.0,Strong,UNDER,146.8,1.5,LOSS,-1.5,53.2,False
182,Lamar,Jarvis Christian,126.8,150.8,180,24,24.0,Max,UNDER,150.8,2.0,LOSS,-2.0,53.2,False
182,Lamar,Jarvis Christian,126.8,154.8,180,28,28.0,Historic,UNDER,154.8,2.0,LOSS,-2.0,53.2,False
184,LSU,Mississippi Valley State,114.7,126.7,166,12,12.0,Consider,UNDER,126.7,0.5,LOSS,-0.5,51.3,False
184,LSU,Mississippi Valley State,114.7,130.7,166,16,16.0,Good,UNDER,130.7,1.0,LOSS,-1.0,51.3,False
184,LSU,Mississippi Valley State,114.7,134.7,166,20,20.0,Strong,UNDER,134.7,1.5,LOSS,-1.5,51.3,False
184,LSU,Mississippi Valley State,114.7,138.7,166,24,24.0,Max,UNDER,138.7,2.0,LOSS,-2.0,51.3,False
184,LSU,Mississippi Valley State,114.7,142.7,166,28,28.0,Historic,UNDER,142.7,2.0,LOSS,-2.0,51.3,False
185,Memphis,Jackson State,134.4,146.4,171,12,12.0,Consider,UNDER,146.4,0.5,LOSS,-0.5,36.6,False
185,Memphis,Jackson State,134.4,150.4,171,16,16.0,Good,UNDER,150.4,1.0,LOSS,-1.0,36.6,False
185,Memphis,Jackson State,134.4,154.4,171,20,20.0,Strong,UNDER,154.4,1.5,LOSS,-1.5,36.6,False
185,Memphis,Jackson State,134.4,158.4,171,24,24.0,Max,UNDER,158.4,2.0,LOSS,-2.0,36.6,False
185,Memphis,Jackson State,134.4,162.4,171,28,28.0,Historic,UNDER,162.4,2.0,LOSS,-2.0,36.6,False
188,Missouri,Arkansas-Pine Bluff,123.3,135.3,180,12,12.0,Consider,UNDER,135.3,0.5,LOSS,-0.5,56.7,False
188,Missouri,Arkansas-Pine Bluff,123.3,139.3,180,16,16.0,Good,UNDER,139.3,1.0,LOSS,-1.0,56.7,False
188,Missouri,Arkansas-Pine Bluff,123.3,143.3,180,20,20.0,Strong,UNDER,143.3,1.5,LOSS,-1.5,56.7,False
188,Missouri,Arkansas-Pine Bluff,123.3,147.3,180,24,24.0,Max,UNDER,147.3,2.0,LOSS,-2.0,56.7,False
188,Missouri,Arkansas-Pine Bluff,123.3,151.3,180,28,28.0,Historic,UNDER,151.3,2.0,LOSS,-2.0,56.7,False
190,New Mexico State,Arizona,145.0,133.0,125,12,12.0,Consider,OVER,133.0,0.5,LOSS,-0.5,20.0,False
190,New Mexico State,Arizona,145.0,129.0,125,16,16.0,Good,OVER,129.0,1.0,LOSS,-1.0,20.0,False
190,New Mexico State,Arizona,145.0,125.0,125,20,20.0,Strong,OVER,125.0,1.5,PUSH,0.0,20.0,False
191,North Alabama,Blue Mountain Christian University,124.8,136.8,153,12,12.0,Consider,UNDER,136.8,0.5,LOSS,-0.5,28.2,False
191,North Alabama,Blue Mountain Christian University,124.8,140.8,153,16,16.0,Good,UNDER,140.8,1.0,LOSS,-1.0,28.2,False
191,North Alabama,Blue Mountain Christian University,124.8,144.8,153,20,20.0,Strong,UNDER,144.8,1.5,LOSS,-1.5,28.2,False
191,North Alabama,Blue Mountain Christian University,124.8,148.8,153,24,24.0,Max,UNDER,148.8,2.0,LOSS,-2.0,28.2,False
191,North Alabama,Blue Mountain Christian University,124.8,152.8,153,28,28.0,Historic,UNDER,152.8,2.0,LOSS,-2.0,28.2,False
193,Northwestern,Binghamton,113.2,125.2,133,12,12.0,Consider,UNDER,125.2,0.5,LOSS,-0.5,19.8,False
193,Northwestern,Binghamton,113.2,129.2,133,16,16.0,Good,UNDER,129.2,1.0,LOSS,-1.0,19.8,False
194,Oklahoma,Central Michigan,132.4,144.4,148,12,12.0,Consider,UNDER,144.4,0.5,LOSS,-0.5,15.6,False
195,Oregon State,Arkansas-Pine Bluff,121.6,133.6,159,12,12.0,Consider,UNDER,133.6,0.5,LOSS,-0.5,37.4,False
195,Oregon State,Arkansas-Pine Bluff,121.6,137.6,159,16,16.0,Good,UNDER,137.6,1.0,LOSS,-1.0,37.4,False
195,Oregon State,Arkansas-Pine Bluff,121.6,141.6,159,20,20.0,Strong,UNDER,141.6,1.5,LOSS,-1.5,37.4,False
195,Oregon State,Arkansas-Pine Bluff,121.6,145.6,159,24,24.0,Max,UNDER,145.6,2.0,LOSS,-2.0,37.4,False
195,Oregon State,Arkansas-Pine Bluff,121.6,149.6,159,28,28.0,Historic,UNDER,149.6,2.0,LOSS,-2.0,37.4,False
198,Saint Louis,Southern Indiana,120.7,132.7,138,12,12.0,Consider,UNDER,132.7,0.5,LOSS,-0.5,17.3,False
198,Saint Louis,Southern Indiana,120.7,136.7,138,16,16.0,Good,UNDER,136.7,1.0,LOSS,-1.0,17.3,False
199,Saint Louis,Southern Indiana,120.7,132.7,138,12,12.0,Consider,UNDER,132.7,0.5,LOSS,-0.5,17.3,False
199,Saint Louis,Southern Indiana,120.7,136.7,138,16,16.0,Good,UNDER,136.7,1.0,LOSS,-1.0,17.3,False
200,Southern Illinois,Kentucky State,121.0,133.0,145,12,12.0,Consider,UNDER,133.0,0.5,LOSS,-0.5,24.0,False
200,Southern Illinois,Kentucky State,121.0,137.0,145,16,16.0,Good,UNDER,137.0,1.0,LOSS,-1.0,24.0,False
200,Southern Illinois,Kentucky State,121.0,141.0,145,20,20.0,Strong,UNDER,141.0,1.5,LOSS,-1.5,24.0,False
200,Southern Illinois,Kentucky State,121.0,145.0,145,24,24.0,Max,UNDER,145.0,2.0,PUSH,0.0,24.0,False
